Date,AMD_Close,MSFT_Close,NVDA_Close,^IXIC_Close,AMD_High,MSFT_High,NVDA_High,^IXIC_High,AMD_Low,MSFT_Low,NVDA_Low,^IXIC_Low,AMD_Open,MSFT_Open,NVDA_Open,^IXIC_Open,AMD_Volume,MSFT_Volume,NVDA_Volume,^IXIC_Volume,AMD_Return,AMD_LogReturn,AMD_NormClose,AMD_MA20,AMD_MA50,AMD_Volatility20,AMD_Return_Capped,AMD_Volume_Capped,MSFT_Return,MSFT_LogReturn,MSFT_NormClose,MSFT_MA20,MSFT_MA50,MSFT_Volatility20,MSFT_Return_Capped,MSFT_Volume_Capped,NVDA_Return,NVDA_LogReturn,NVDA_NormClose,NVDA_MA20,NVDA_MA50,NVDA_Volatility20,NVDA_Return_Capped,NVDA_Volume_Capped,^IXIC_Return,^IXIC_LogReturn,^IXIC_NormClose,^IXIC_MA20,^IXIC_MA50,^IXIC_Volatility20,^IXIC_Return_Capped,^IXIC_Volume_Capped
2019-07-12,33.209999084472656,130.41867065429688,4.164191246032715,8244.1396484375,33.38999938964844,130.63463702140237,4.235246895387455,8245.66015625,32.59000015258789,129.58301520158614,4.158973917914142,8201.51953125,32.7599983215332,130.3717351482177,4.158973917914142,8209.2001953125,51509700,18936800,506392000,1835960000,0.004537135660944713,0.004526873888603067,302.4590206650289,30.957500457763672,29.511200141906738,0.3823730904435427,0.004537135660944713,51509700,0.0036124618131727626,0.003605952544609714,165.71642621280859,127.63334465026855,122.4900016784668,0.1522458190514217,0.0036124618131727626,18936800,0.007998247389552127,0.007966430946824143,84.49609687943867,3.915796625614166,3.869946928024292,0.35626587256793024,0.007998247389552127,506392000,0.005868640117148827,0.00585148672739777,117.65744856266468,8042.7705078125,7871.613779296875,0.1089980722188253,0.005868640117148827,1835960000
2019-07-15,34.38999938964844,130.41867065429688,4.155744552612305,8258.1904296875,34.54999923706055,131.01959126830147,4.201458493777884,8264.7802734375,33.27000045776367,130.00554937291923,4.127422181326354,8236.26953125,33.34000015258789,130.92570592906557,4.185309889697396,8263.1796875,65565200,16651500,289840000,1790770000,0.03553147659457445,0.03491479887540416,313.20583627860634,31.159000396728516,29.63320011138916,0.37411343829198684,0.03553147659457445,65565200,0.0,0.0,165.71642621280859,127.93615112304687,122.73704452514649,0.15241331557992874,0.0,16651500,-0.0020284115021032,-0.0020304715148877772,84.32470402464558,3.943908190727234,3.86214017868042,0.3390381161118933,-0.0020284115021032,289840000,0.0017043356674171228,0.0017028849355060771,117.85797634878735,8065.847021484375,7876.0421875,0.10520590174528664,0.0017043356674171228,1790770000
2019-07-16,33.849998474121094,128.70980834960938,4.151024341583252,8222.7998046875,34.86000061035156,130.55952002292622,4.178104694984818,8259.75,33.79999923706055,128.184004603767,4.095372360134823,8204.23046875,34.29999923706055,130.47501891957532,4.140837992750941,8251.66015625,66912700,22726100,341444000,1947010000,-0.0157022659235605,-0.01582685241561821,308.2877949485485,31.3915002822876,29.74580009460449,0.3458954336928197,-0.0157022659235605,66912700,-0.013102896204311154,-0.013189496456684324,163.54506108079278,128.13473358154297,122.89958190917969,0.16201999514998186,-0.013102896204311154,22726100,-0.001135828001286976,-0.001136473542773686,84.22892566461417,3.9712992906570435,3.8543283843994143,0.34003077170986595,-0.001135828001286976,341444000,-0.0042855181533201225,-0.0042947273063198566,117.35289385163104,8084.736010742187,7877.21818359375,0.10740397293122982,-0.0042855181533201225,1947010000
2019-07-17,33.599998474121094,127.94927215576172,4.216367244720459,8185.2099609375,34.29999923706055,129.50790062374924,4.223323685913579,8230.669921875,33.4900016784668,127.90232232177488,4.123448524358621,8184.66015625,34.0099983215332,129.2919485799031,4.152765090493061,8224.0,42557900,20211000,348204000,1887120000,-0.007385524705152635,-0.007412932724524701,306.01092782265897,31.54900016784668,29.869400062561034,0.32336193181196143,-0.007385524705152635,42557900,-0.005908921811007883,-0.005926448566414777,162.57868610228985,128.18684425354004,123.06094039916992,0.15278716881426307,-0.005908921811007883,20211000,0.015741392427557788,0.015618781744509924,85.55480623725245,3.992206084728241,3.8493918418884276,0.2941469135951379,0.015741392427557788,348204000,-0.004571416627286884,-0.004581897506117372,116.81642488141746,8096.302514648438,7878.45658203125,0.10097530336438965,-0.004571416627286884,1887120000
2019-07-18,33.0,128.09010314941406,4.228043079376221,8207.240234375,33.459999084472656,128.2778881521538,4.290899820350118,8215.580078125,32.41999816894531,126.44695930305603,4.170155359366945,8135.1201171875,33.029998779296875,127.27323050760369,4.226801061071026,8151.759765625,58473900,30381800,442192000,2063790000,-0.017857098255025683,-0.018018460089614496,300.5464606174181,31.67400016784668,29.996200065612793,0.3334033352982696,-0.017857098255025683,58473900,0.0011006783491578354,0.001100073046864658,162.75763294211717,128.22111396789552,123.27432174682617,0.15226521734721954,0.0011006783491578354,30381800,0.002769169282011985,0.0027653421963598213,85.79172197861314,4.013398456573486,3.8480340385437013,0.2939708087942028,0.002769169282011985,442192000,0.002691473223366936,0.002687857695255147,117.13083316103526,8107.29853515625,7883.32619140625,0.10057074498094569,0.002691473223366936,2063790000
2019-07-19,32.5099983215332,128.2778778076172,4.184813976287842,8146.490234375,33.349998474121094,132.08058469651905,4.272763664177601,8245.7802734375,32.45000076293945,128.1182598518064,4.178851245424811,8144.6298828125,33.08000183105469,131.65806489265796,4.266304315501294,8241.33984375,44617700,48992400,344896000,1893050000,-0.014848535711115107,-0.014959878779913893,296.0837857640912,31.79900007247925,30.104600028991698,0.3324509849934558,-0.014848535711115107,44617700,0.0014659575844364614,0.001464884117592824,162.99622872855358,128.205619430542,123.4916456604004,0.1486399407222311,0.0014659575844364614,48992400,-0.010224376213015418,-0.01027700418023536,84.91455513714138,4.031212019920349,3.8454096031188967,0.29914040807734527,-0.010224376213015418,344896000,-0.007402000948571796,-0.007429531696807601,116.26383062287027,8112.0560546875,7887.389599609375,0.10195611650721692,-0.007402000948571796,1893050000
2019-07-22,32.849998474121094,129.97740173339844,4.2563652992248535,8204.1396484375,33.310001373291016,130.69100499753577,4.26928446749446,8218.419921875,32.7400016784668,128.94457677137632,4.198725896647237,8171.5400390625,32.79999923706055,129.01969365850033,4.206179426989189,8171.990234375,37777300,25074900,315940000,1860440000,0.01045832575028749,0.010404015794161392,299.1803264449904,31.986499977111816,30.21740001678467,0.3067821185994313,0.01045832575028749,37777300,0.013248768648403075,0.013161771276002376,165.15572805354037,128.27416191101074,123.74314697265625,0.15599697470299315,0.013248768648403075,25074900,0.017097850308864126,0.016953327097739335,86.36641148992,4.055509948730469,3.846067495346069,0.2926639630028852,0.017097850308864126,315940000,0.007076595245795847,0.007051673649948853,117.08658269391408,8120.6775390625,7893.260595703125,0.10376468039153704,0.007076595245795847,1860440000
2019-07-23,33.4900016784668,130.7848663330078,4.364190578460693,8251.400390625,33.5,131.44213539281736,4.366177997005154,8251.830078125,32.93000030517578,129.60180781409218,4.279967438837135,8193.8896484375,33.16999816894531,131.22616900935827,4.295619899958281,8242.5,38532500,18034600,428176000,1845050000,0.019482594644559592,0.01929523844383141,305.0091354707451,32.198000049591066,30.32800006866455,0.3103202141287436,0.019482594644559592,38532500,0.006212346060475937,0.006193128986364371,166.1817325900788,128.3450496673584,123.98030136108399,0.156135965008005,0.006212346060475937,18034600,0.025332712691618964,0.025017157667841072,88.55430697840028,4.084081161022186,3.8495618438720705,0.3003938524951618,0.025332712691618964,428176000,0.005760596992824274,0.0057440682007285915,117.76107131008074,8132.962548828125,7899.9498046875,0.10371078684392518,0.005760596992824274,1845050000
2019-07-24,34.11000061035156,132.1275634765625,4.438724517822266,8321.5,34.36000061035156,132.14634627756064,4.444438939161471,8321.8095703125,33.45000076293945,130.3717512508396,4.33139632162364,8226.5,33.63999938964844,130.41868676271594,4.407420539576318,8227.3603515625,41952300,20738300,366236000,1953670000,0.018512956130527947,0.018343677399620617,310.65575621512534,32.46050004959106,30.485400085449218,0.30288925057708993,0.018512956130527947,41952300,0.0102664565190278,0.01021411439490194,167.88783012197158,128.68729209899902,124.31503128051757,0.10362567587866571,0.0102664565190278,20738300,0.017078525335129102,0.016934326804581845,90.06668395366569,4.117844867706299,3.859693765640259,0.29691785575502117,0.017078525335129102,366236000,0.008495480288975621,0.00845959678481023,118.76150817020417,8154.801538085938,7913.439404296875,0.08576028011135062,0.008495480288975621,1953670000
2019-07-25,33.66999816894531,131.6299285888672,4.307544708251953,8238.5400390625,34.25,132.02428145300124,4.409904341038965,8295.9501953125,33.619998931884766,130.81305582223808,4.284190882761843,8233.400390625,34.04999923706055,131.85526489575548,4.39723348212656,8294.6796875,36705600,18356900,392700000,2058090000,-0.012899514322281203,-0.012983435533576504,306.64844783852925,32.647999954223636,30.61240005493164,0.2927397962132362,-0.012899514322281203,36705600,-0.0037663215350488555,-0.0037734319831059793,167.25551057191058,128.9811809539795,124.6139894104004,0.10600752302234336,-0.0037663215350488555,18356900,-0.029553492009608218,-0.029998995882447144,87.40489892910911,4.13538510799408,3.865420265197754,0.2802732469563913,-0.029553492009608218,392700000,-0.009969351792044723,-0.010019378546871849,117.5775329159016,8171.230029296875,7923.520400390625,0.09679858888002159,-0.009969351792044723,2058090000
2019-07-26,34.02000045776367,132.709716796875,4.349531650543213,8330.2099609375,34.77000045776367,133.02895281557116,4.396239296461587,8339.6396484375,33.869998931884766,131.73322593760406,4.33462506594351,8291.1201171875,34.22999954223633,131.79894425812105,4.33462506594351,8294.2998046875,43502800,19037600,274160000,1975110000,0.010395078938292723,0.010341421632834802,309.83608266011566,32.81199998855591,30.741200065612794,0.28234770668863346,0.010395078938292723,43502800,0.008203211986693493,0.008169748523939369,168.62754298107464,129.31872901916503,124.90168060302734,0.1080007302437642,0.008203211986693493,19037600,0.009747302729284701,0.009700104231558093,88.25686093899367,4.150093030929566,3.8732074880599976,0.27054049362851534,0.009747302729284701,274160000,0.011126961990881146,0.01106551275798573,118.8858136556384,8189.3525390625,7933.6816015625,0.10043000966946551,0.011126961990881146,1975110000
2019-07-29,33.47999954223633,132.4186248779297,4.343319892883301,8293.330078125,34.18000030517578,132.86931178665947,4.359468966613591,8325.2802734375,32.97999954223633,130.85998200668604,4.255121943975496,8247.3701171875,34.13999938964844,132.85992755023454,4.34232618392434,8325.099609375,45922000,16605900,248160000,1882980000,-0.015873042570877183,-0.016000368474913707,304.91804133005786,32.96749992370606,30.850600051879884,0.2857675175255738,-0.015873042570877183,45922000,-0.0021934484224004347,-0.0021958575539064995,168.25766716294953,129.6506420135498,125.12890365600586,0.10842189082845945,-0.0021934484224004347,16605900,-0.0014281440299753756,-0.0014291647996469425,88.13081742993928,4.163248133659363,3.880567722320557,0.27095023586039746,-0.0014281440299753756,248160000,-0.004427245289787329,-0.004437074562011034,118.35947699710894,8203.70703125,7941.58720703125,0.10262266833825506,-0.004427245289787329,1882980000
2019-07-30,33.869998931884766,131.7801513671875,4.358973026275635,8273.6103515625,33.939998626708984,132.5970240657688,4.371146793513117,8295.4599609375,32.939998626708984,131.26373182845515,4.282451729768207,8228.01953125,33.209999084472656,131.58296778800667,4.296861698157642,8231.76953125,72198900,16846500,197772000,1893610000,0.011648727448650087,0.01158140334542379,308.4699484876879,33.10099983215332,30.978000030517578,0.27475372934469605,0.011648727448650087,72198900,-0.004821629218176526,-0.004833290772563892,167.4463910787744,129.86988410949706,125.35950653076172,0.10434085185619514,-0.004821629218176526,16846500,0.0036039559089309225,0.0035974772211051498,88.44843701017481,4.174776005744934,3.8900575685501098,0.2690769131670801,0.0036039559089309225,197772000,-0.002377781467364226,-0.0023806128789249925,118.0780440262183,8212.829541015624,7950.733818359375,0.09806398383960158,-0.002377781467364226,1893610000
2019-07-31,30.450000762939453,127.94927215576172,4.191769599914551,8175.419921875,32.29999923706055,131.91159744934438,4.328414817582776,8299.830078125,30.299999237060547,126.83193201143268,4.149533874289371,8110.02001953125,32.08000183105469,131.7613637114176,4.327420634406014,8290.7998046875,119190000,38598800,359416000,2679230000,-0.10097426267485865,-0.1064436160825597,277.32242288179197,33.06149988174438,31.05340003967285,0.46400983066022206,-0.07301880538204251,119190000,-0.029070229254415936,-0.02950114003608917,162.57868610228985,129.85532836914064,125.54823272705079,0.14929730424894946,-0.029070229254415936,38598800,-0.03835844483395323,-0.039113501527964445,85.05569251847064,4.182837986946106,3.8985757780075074,0.2922824445096329,-0.03835844483395323,359416000,-0.011867905970330939,-0.011938891760509662,116.67670490255455,8216.146044921876,7960.194619140625,0.1082196421738921,-0.011867905970330939,2679230000
2019-08-01,29.86000061035156,129.62997436523438,4.097361087799072,8111.1201171875,31.479999542236328,132.33412448643287,4.292638969549373,8311.0400390625,29.100000381469727,128.56896823324885,4.045187314937343,8080.52001953125,30.5,128.6347008698151,4.202204777428455,8190.56005859375,80878900,40557500,421212000,2815420000,-0.01937603079819883,-0.019566206659903607,271.9490150750032,32.99499988555908,31.103600044250488,0.4686542104101117,-0.01937603079819883,80878900,0.013135691834390562,0.013050166774156047,164.71426962176966,129.88349304199218,125.75780395507813,0.15495322889512267,0.013135691834390562,40557500,-0.02252235240157352,-0.02277985429104845,83.14003823780976,4.185533618927002,3.9035629749298097,0.3050107922770523,-0.02252235240157352,421212000,-0.007865015534609165,-0.007896107904572958,115.75904080596895,8213.190551757812,7966.7026171875,0.10860980362983991,-0.007865015534609165,2815420000
2019-08-02,29.440000534057617,128.5408172607422,4.004689693450928,8004.06982421875,29.729999542236328,129.87412401501584,4.074006239767578,8068.7998046875,28.940000534057617,127.0009569886378,3.957236881502844,7953.669921875,29.479999542236328,129.6581576053758,4.004689693450928,8056.419921875,60410900,30791600,428348000,2262550000,-0.014065641919255079,-0.014165500550265442,268.12387760866415,32.891999912261966,31.144200057983397,0.4684619754837897,-0.014065641919255079,60410900,-0.008402046747486569,-0.008437542909039308,163.33033262842943,129.87598037719727,125.93113204956055,0.15764785114445248,-0.008402046747486569,30791600,-0.02261733646665831,-0.022877031633714573,81.25963201913439,4.18672616481781,3.9081162309646604,0.3110645250285469,-0.02261733646665831,428348000,-0.01319796667070805,-0.013285833800793512,114.23125684357865,8205.304541015625,7971.767216796875,0.11783082530602794,-0.01319796667070805,2262550000
2019-08-05,27.989999771118164,124.13722229003906,3.746306896209717,7726.0400390625,28.489999771118164,125.75218537034483,3.822331099383224,7836.4501953125,27.649999618530277,122.79453108789382,3.699350701033166,7662.89990234375,28.26000022888184,125.1606631101042,3.82108884441776,7823.330078125,74333200,42749600,589156000,2661780000,-0.04925274241289579,-0.050507016651129,254.91804133005783,32.689499855041504,31.17680004119873,0.4895104349426454,-0.04925274241289579,74333200,-0.03425833960406932,-0.034858912838362954,157.73490662559908,129.65298385620116,126.04436889648437,0.19913913830475904,-0.03420275295344247,42749600,-0.06452005449105269,-0.06669557068756693,76.01675613333695,4.178751027584076,3.9099238967895507,0.3827036798008975,-0.06452005449105269,589156000,-0.03473605194134943,-0.03535369373898156,110.26331397253446,8186.687548828125,7973.722421875,0.16710977965318988,-0.027655186142102828,2661780000
2019-08-06,28.86000061035156,126.46572875976562,3.785064458847046,7833.27001953125,29.049999237060547,127.39526943974111,3.866554542888988,7845.009765625,28.200000762939453,125.07610269359942,3.73736309648918,7739.56982421875,28.86000061035156,125.63007340771676,3.821089144870408,7804.509765625,60578400,32696700,361272000,2217620000,0.031082559712312552,0.030609279144337087,262.8415465714451,32.474999809265135,31.22520004272461,0.4857110212033463,0.031082559712312552,60578400,0.018757520321230903,0.01858376745610002,160.69362234199622,129.56988601684571,126.20304901123046,0.21169875023561976,0.018757520321230903,32696700,0.010345538609381366,0.010292389779373634,76.80319041887431,4.172589564323426,3.9135837268829348,0.3850687198003381,0.010345538609381366,361272000,0.01387903504597432,0.013783603226341867,111.79366237144454,8171.26455078125,7977.647626953125,0.17484810386826144,0.01387903504597432,2217620000
2019-08-07,29.190000534057617,127.01976776123048,3.8233253955841056,7862.830078125,29.280000686645508,127.36717088277112,3.835250855534776,7881.3798828125,28.3700008392334,123.7804285011998,3.706804563003239,7702.419921875,28.46999931335449,125.62074238118574,3.724195661318012,7747.27001953125,58577500,33414500,372560000,2470170000,0.011434508549098776,0.011369628667505793,265.84701048277464,32.24499979019165,31.22800006866455,0.4809564445858885,0.011434508549098776,58577500,0.004380941832212271,0.004371373442071835,161.397611754284,129.44923362731933,126.37431198120117,0.20877035018358958,0.004380941832212271,33414500,0.010108397664835067,0.010057649514943146,77.57954760955634,4.1649250268936155,3.9189120864868165,0.3811645153674777,0.010108397664835067,372560000,0.003773655002322851,0.0037665526286154716,112.21553308468056,8154.279541015625,7982.7572265625,0.1727098509773638,0.003773655002322851,2470170000
2019-08-08,33.91999816894531,130.40927124023438,3.931896209716797,8039.16015625,34.27000045776367,130.50317089561892,3.933138464914132,8041.1201171875,31.479999542236328,127.63000476951687,3.823574068030292,7896.14990234375,31.530000686645508,128.25910667185676,3.880964931305829,7921.58984375,167278800,27496500,309300000,2442950000,0.16204171114587473,0.1501785537802025,308.92531496441876,32.287999629974365,31.3446000289917,0.7644152161019283,0.07676777120951207,132799000,0.02668485023036271,0.026335019423870953,165.70448285148527,129.4722354888916,126.63627517700195,0.2302021438327992,0.02668485023036271,27496500,0.028396958903390557,0.028001239290669,79.78257083476853,4.154962372779846,3.927895884513855,0.36798383493644526,0.028396958903390557,309300000,0.022425777534677227,0.022178017091956548,114.73205366557282,8146.435546875,7992.594228515625,0.19338879143190857,0.022425777534677227,2442950000
2019-08-09,34.189998626708984,129.30137634277344,3.8305296897888175,7959.14013671875,35.54999923706055,130.86940372790897,3.894380124297197,8020.56005859375,33.08000183105469,128.12770186344318,3.780095276837074,7910.35009765625,33.45000076293945,130.14641623705882,3.890901905261621,7997.18994140625,132483900,23466700,341816000,2221180000,0.007959919585457609,0.007928406542620614,311.38433562944766,32.336999607086184,31.46779998779297,0.7646419509924938,0.007959919585457609,132483900,-0.008495522495636232,-0.00853181514305934,164.2967366897927,129.41637077331544,126.8612451171875,0.23188148955171295,-0.008495522495636232,23466700,-0.025780568591173614,-0.026118711792573635,77.72573079498262,4.138279294967651,3.9353840160369873,0.37502447142208173,-0.025780568591173614,341816000,-0.009953778501233024,-0.010003648560777734,113.59003621639413,8132.185571289063,8000.422626953125,0.1942032409292968,-0.009953778501233024,2221180000
2019-08-12,32.43000030517578,127.4985809326172,3.762705087661743,7863.41015625,34.650001525878906,129.4421924607648,3.8305306121227263,7924.990234375,32.08000183105469,126.9821756995304,3.74084182207671,7833.7900390625,34.15999984741211,128.70043660312965,3.778357077090595,7907.490234375,106936000,20484300,279200000,2068920000,-0.05147699304551312,-0.052849233755237535,295.3552063497689,32.238999652862546,31.56819999694824,0.7770870680031985,-0.05147699304551312,106936000,-0.013942584844395478,-0.014040695693886995,162.00601549883797,129.27036628723144,127.08865600585938,0.23684815210122354,-0.013942584844395478,20484300,-0.01770632461298416,-0.017864956897816198,76.34949377474524,4.1186273217201235,3.9433293104171754,0.37810467142211746,-0.01770632461298416,279200000,-0.012027678722115853,-0.01210059652762041,112.22381175474982,8112.446557617188,8008.62783203125,0.19711898261203603,-0.012027678722115853,2068920000
2019-08-13,32.11000061035156,130.13705444335938,3.8769896030426025,8016.35986328125,33.13999938964844,130.3248395270228,3.9229520974003353,8065.240234375,31.71999931335449,126.75686562908376,3.7222083497157232,7851.580078125,32.36000061035156,127.7427552271711,3.761214167611439,7852.3701171875,102009700,25154600,351956000,2353570000,-0.00986739721902341,-0.009916402619950748,292.4408192080091,32.15199975967407,31.65880001068115,0.7759812553570299,-0.00986739721902341,102009700,0.020694140212718093,0.020482925461211998,165.3585906988747,129.34172859191895,127.44094665527344,0.24425713740461993,0.020694140212718093,25154600,0.030372966447891114,0.029920840045416286,78.66845438747904,4.104925584793091,3.954395065307617,0.3980399308550647,0.030372966447891114,351956000,0.01945081128824011,0.01926406199027042,114.40665593923846,8102.124560546875,8022.29462890625,0.21154304731274684,0.01945081128824011,2353570000
2019-08-14,30.239999771118164,126.2180404663086,3.7284188270568848,7773.93994140625,31.049999237060547,128.98771772376344,3.7999711041685047,7900.27978515625,29.51000022888184,125.92600220953322,3.684692540793524,7762.8701171875,31.0,128.46016288897036,3.78879104606132,7877.330078125,127521500,32527300,419880000,2543670000,-0.058237334278671726,-0.060001983367079514,275.4098454630636,31.983999824523927,31.672200012207032,0.8016298090193158,-0.058237334278671726,127521500,-0.030114512686749695,-0.030577268769904187,160.3788973214104,129.2551670074463,127.6525114440918,0.2669546186272936,-0.030114512686749695,32527300,-0.0383211695664909,-0.03907474015700796,75.65378720736271,4.0805281639099125,3.9579080867767336,0.4101635700267771,-0.0383211695664909,419880000,-0.030240648624745403,-0.030707329630178748,110.94692445664782,8081.561059570313,8027.231025390625,0.23528286703508158,-0.027655186142102828,2543670000
2019-08-15,29.670000076293945,125.93539428710938,3.696121215820313,7766.6201171875,30.729999542236328,126.7832624352343,3.767176644239833,7805.93017578125,29.209999084472656,124.58824661117434,3.6618358751868536,7716.5498046875,30.6299991607666,126.60426756924832,3.747301036378363,7790.2001953125,71674400,28074400,477200000,2190810000,-0.018849196400081314,-0.019029106868341028,270.2185911954143,31.817499828338622,31.67560001373291,0.8018635623334538,-0.018849196400081314,71674400,-0.0022393484968946664,-0.0022418595872446545,160.01975307876006,129.14743156433104,127.80828445434571,0.26694468356269,-0.0022393484968946664,28074400,-0.008662549121946861,-0.008700287096687909,74.99843255941762,4.053932070732117,3.9616297912597656,0.40899821025450783,-0.008662549121946861,477200000,-0.0009415848686664674,-0.0009420284381604915,110.84245851135435,8059.530053710938,8031.053828125,0.23457832112139165,-0.0009415848686664674,2190810000
2019-08-16,31.18000030517578,128.2434844970703,3.96419358253479,7895.990234375,31.479999542236328,128.5543680876593,4.013385507277069,7907.52001953125,30.209999084472656,126.91516762131468,3.8976100874493658,7828.35009765625,30.309999465942383,127.06590167277426,3.9589762535933977,7828.35009765625,70469800,24449100,1007960000,2018710000,0.0508931656555105,0.049640436543032074,283.9708707203212,31.750999927520752,31.66280002593994,0.8238684428307407,0.0508931656555105,70469800,0.01832757361841364,0.01816164791825514,162.9525268837114,129.1457118988037,127.97284927368165,0.27534757367332113,0.01832757361841364,24449100,0.07252802358511978,0.07001850069556781,80.43792064493407,4.042901051044464,3.9694707202911377,0.49510214990173945,0.07121852117663624,936077550,0.01665719646841035,0.01651998695872159,112.6887831198196,8047.005053710937,8036.66263671875,0.24349184192489895,0.01665719646841035,2018710000
2019-08-19,31.479999542236328,130.391357421875,4.242948532104492,8002.81005859375,32.189998626708984,130.52324608578297,4.258849300158553,8026.75,31.420000076293945,128.9594130888839,4.061335271493826,7895.990234375,32.0,129.8638027662431,4.077484348368043,8006.18017578125,67596900,24355700,815112000,1946440000,0.009621527714056777,0.009575535590609974,286.7031043229416,31.682499980926515,31.644200019836425,0.8237214715452996,0.009621527714056777,67596900,0.01674839804320638,0.01660969023789427,165.68172066610606,129.16640968322753,128.11314346313478,0.27782802932495726,0.01674839804320638,24355700,0.0703181980814016,0.06795598564922267,86.0941702821006,4.042230212688446,3.9820320892333982,0.5550842886636019,0.0703181980814016,815112000,0.01352836326388962,0.013437671978509869,114.21327791363021,8036.93857421875,8041.8768359375,0.2475311288615679,0.01352836326388962,1946440000
2019-08-20,30.71999931335449,129.3080291748047,4.170651435852051,7948.56005859375,31.309999465942383,130.67403695765714,4.237980089757165,8010.580078125,30.450000762939453,129.28919819661368,4.149533338828632,7948.08984375,30.940000534057617,130.20300375661628,4.237482998232929,7989.35986328125,47924000,21170800,463188000,1750730000,-0.024142320201185452,-0.02443852308006056,279.78142617570325,31.543999862670898,31.59400001525879,0.8239667713900631,-0.024142320201185452,47924000,-0.00830828260775951,-0.00834298875370365,164.30519010787222,129.0925678253174,128.20923583984376,0.2785136625888802,-0.00830828260775951,21170800,-0.01703935263541423,-0.01718619283613121,84.6271813548105,4.032553255558014,3.9916916370391844,0.5502155189932517,-0.01703935263541423,463188000,-0.00677886887265855,-0.0068019497716527155,113.43904107913718,8021.796557617187,8044.384638671875,0.2469056805702299,-0.00677886887265855,1750730000
2019-08-21,31.700000762939453,130.74937438964844,4.254128456115723,8020.2099609375,31.739999771118164,131.4088322941226,4.309283340257819,8036.93994140625,30.84000015258789,130.0051483436039,4.215122648342093,7998.5,31.049999237060547,130.5232876793518,4.236737361813581,8017.06982421875,41441500,14970300,427244000,1721410000,0.03190108956672222,0.03140281902299602,288.7067585112396,31.423499870300294,31.579800033569335,0.8299668955116412,0.03190108956672222,41441500,0.011146602604972689,0.011084937047987964,166.13663476793914,129.02365837097167,128.34354476928712,0.2789787334532135,0.011146602604972689,14970300,0.020015343297711485,0.019817669631779777,86.32102344194472,4.023323452472686,4.001867933273315,0.5516418516071168,0.020015343297711485,427244000,0.009014199026688319,0.008973813647768836,114.46160317282121,8006.7320556640625,8048.33744140625,0.24719792097020005,0.009014199026688319,1721410000
2019-08-22,31.899999618530277,129.79786682128906,4.260340213775635,7991.39013671875,31.920000076293945,131.13559896566568,4.306302461928127,8048.580078125,30.979999542236328,128.3941831496518,4.221085621047746,7937.1201171875,31.76000022888184,130.62688959377687,4.263818432837209,8038.7900390625,47667900,18697000,303488000,1780760000,0.006309112011903872,0.006289292881775044,290.52824178928074,31.33499994277954,31.574200019836425,0.8295451451442634,0.006309112011903872,47667900,-0.007277339358609636,-0.007303948366461199,164.92760209683547,128.93205528259278,128.47027908325197,0.27982164028935946,-0.007277339358609636,18697000,0.001460171624808826,0.0014591066108313733,86.4470669509991,4.0209632277488705,4.014429316520691,0.5416577816962644,0.001460171624808826,303488000,-0.003593400217589915,-0.0035998719885785846,114.0502968230743,7994.374560546875,8052.31083984375,0.24540762266862276,-0.003593400217589915,1780760000
2019-08-23,29.540000915527344,125.6622085571289,4.035746574401856,7751.77001953125,31.82999992370605,130.3348631862218,4.238229689306233,8005.33984375,29.399999618530277,125.10639295476594,4.015870963200146,7730.77001953125,31.299999237060547,129.24206295545477,4.183820185871356,7943.64990234375,83681100,38508600,568056000,2214370000,-0.07398115144904394,-0.07686068973646565,269.0346279332435,31.110999965667723,31.537200050354002,0.8668083351282939,-0.07301880538204251,83681100,-0.03186229762815973,-0.03238094730641006,159.67262975172738,128.57967987060547,128.49871398925782,0.29869893189964464,-0.03186229762815973,38508600,-0.052717301460471155,-0.05415771023922078,81.88981086216974,4.005273973941803,4.021475238800049,0.5713146203636562,-0.052717301460471155,568056000,-0.029984785261139457,-0.03044352230992864,110.63052316386519,7965.452563476562,8050.603642578125,0.26048347091823276,-0.027655186142102828,2214370000
2019-08-26,30.280000686645508,127.6029052734375,4.110528945922852,7853.740234375,30.71999931335449,127.70653316401672,4.138603490733002,7856.0400390625,29.940000534057617,126.14269931520062,4.0722685231366,7789.0498046875,30.34000015258789,127.16956273086548,4.114504257871748,7829.580078125,50612500,20312600,318208000,1691990000,0.025050770080687235,0.024742143149749207,275.7741525413424,30.951000022888184,31.535600051879882,0.8725663311037603,0.025050770080687235,50612500,0.015443757821798076,0.015325716774185594,162.13857517638272,128.33889389038086,128.56352127075195,0.30546674078985836,0.015443757821798076,20312600,0.018529996902017842,0.018360408290311492,83.40722880375256,3.9936344265937804,4.031815552711487,0.5764705539992857,0.018529996902017842,318208000,0.01315444273847488,0.01306867439432935,112.08580604595177,7943.473071289062,8051.745244140625,0.267014757236747,0.01315444273847488,1691990000
